"speaker.gender","speaker","rater","gender","age","score"
"F",43,404,"F","Y",5
"F",43,893,"F","Y",5
"F",43,237,"F","A",4
"F",43,935,"F","A",6
"F",43,937,"F","Y",5
"F",43,596,"F","A",4
"F",43,79,"F","A",5
"F",43,911,"F","Y",5
"F",43,406,"F","Y",5
"F",43,901,"M","Y",3
"F",43,918,"M","A",6
"F",43,943,"M","Y",3
"F",43,51,"M","A",4
"F",43,409,"M","A",5
"F",43,895,"F","A",6
"F",43,930,"M","Y",4
"F",43,49,"M","Y",5
"F",43,85,"F","Y",4
"F",43,913,"M","Y",3
"F",43,934,"F","A",3
"F",43,907,"M","Y",5
"F",43,3,"F","A",4
"F",43,927,"F","Y",3
"F",43,922,"M","Y",5
"F",43,55,"F","A",5
"F",43,36,"M","A",5
"F",43,381,"M","Y",3
"F",43,923,"F","Y",1
"F",43,202,"F","Y",4
"F",43,18,"F","A",4
"F",43,942,"M","Y",5
"F",43,906,"M","Y",3
"F",43,432,"M","Y",3
"F",43,892,"F","Y",4
"F",43,902,"F","A",4
"F",43,933,"F","Y",6
"F",43,405,"F","Y",4
"F",43,945,"M","A",6
"F",43,50,"M","A",4
"F",43,900,"M","Y",4
"F",44,578,"M","A",2
"F",44,589,"M","A",4
"F",44,382,"F","Y",7
"F",44,202,"F","Y",4
"F",44,170,"F","A",7
"F",44,910,"F","A",3
"F",44,592,"F","A",6
"F",44,281,"F","A",5
"F",44,913,"M","Y",5
"F",44,923,"F","Y",2
"F",44,42,"M","A",6
"F",44,945,"M","A",3
"F",44,924,"M","Y",5
"F",44,580,"F","A",3
"F",44,915,"F","Y",6
"F",44,902,"F","A",6
"F",44,911,"F","Y",6
"F",44,932,"F","Y",1
"F",44,938,"M","Y",2
"F",44,24,"M","A",4
"F",44,937,"F","Y",5
"F",44,251,"M","A",4
"F",44,79,"F","A",7
"F",44,926,"F","Y",6
"F",44,905,"M","A",6
"F",44,485,"F","A",7
"F",44,916,"M","Y",4
"F",44,927,"F","Y",3
"F",44,404,"F","Y",6
"F",44,943,"M","Y",3
"F",44,31,"F","A",6
"F",44,381,"M","Y",5
"F",44,914,"M","Y",6
"F",44,596,"F","A",5
"F",44,169,"F","A",6
"F",44,908,"M","A",2
"F",44,894,"M","Y",2
"F",44,934,"F","A",3
"F",44,896,"F","A",6
"F",44,940,"F","A",5
"F",44,242,"M","Y",5
"F",44,50,"M","A",6
"F",44,44,"M","A",5
"F",44,899,"F","A",5
"F",44,936,"M","A",3
"F",44,588,"M","A",5
"F",44,900,"M","Y",4
"F",44,49,"M","Y",5
"F",44,904,"M","A",5
"F",44,1,"M","A",6
"F",44,405,"F","Y",3
"F",44,890,"F","A",7
"F",44,279,"M","A",6
"F",44,917,"F","A",4
"F",44,198,"F","A",6
"F",44,203,"F","A",4
"F",44,409,"M","A",5
"F",44,941,"M","A",5
"F",44,925,"F","Y",6
"F",44,36,"M","A",5
"F",44,935,"F","A",7
"F",44,3,"F","A",3
"F",44,62,"M","Y",3
"F",44,897,"F","A",3
"F",44,901,"M","Y",6
"F",44,909,"M","Y",5
"F",44,922,"M","Y",7
"F",44,895,"F","A",5
"F",44,906,"M","Y",2
"F",44,930,"M","Y",1
"F",44,893,"F","Y",3
"F",44,432,"M","Y",6
"F",44,85,"F","Y",5
"F",44,18,"F","A",4
"F",44,907,"M","Y",6
"F",44,892,"F","Y",6
"F",44,55,"F","A",7
"F",44,237,"F","A",6
"F",44,933,"F","Y",4
"F",44,918,"M","A",7
"F",44,208,"F","A",6
"F",44,942,"M","Y",6
"F",44,51,"M","A",3
"F",44,912,"M","A",6
"F",44,406,"F","Y",3
"F",45,578,"M","A",5
"F",45,170,"F","A",3
"F",45,589,"M","A",4
"F",45,382,"F","Y",5
"F",45,404,"F","Y",5
"F",45,588,"M","A",5
"F",45,900,"M","Y",3
"F",45,938,"M","Y",4
"F",45,42,"M","A",5
"F",45,932,"F","Y",7
"F",45,914,"M","Y",6
"F",45,202,"F","Y",4
"F",45,281,"F","A",3
"F",45,927,"F","Y",4
"F",45,925,"F","Y",3
"F",45,937,"F","Y",3
"F",45,893,"F","Y",3
"F",45,169,"F","A",5
"F",45,596,"F","A",5
"F",45,79,"F","A",6
"F",45,905,"M","A",7
"F",45,1,"M","A",4
"F",45,897,"F","A",5
"F",45,62,"M","Y",4
"F",45,55,"F","A",6
"F",45,902,"F","A",7
"F",45,899,"F","A",6
"F",45,936,"M","A",5
"F",45,580,"F","A",2
"F",45,930,"M","Y",4
"F",45,405,"F","Y",4
"F",45,911,"F","Y",5
"F",45,923,"F","Y",3
"F",45,926,"F","Y",3
"F",45,901,"M","Y",2
"F",45,924,"M","Y",6
"F",45,198,"F","A",7
"F",45,50,"M","A",6
"F",45,933,"F","Y",4
"F",45,922,"M","Y",6
"F",45,917,"F","A",2
"F",45,935,"F","A",7
"F",45,908,"M","A",3
"F",45,237,"F","A",5
"F",45,904,"M","A",4
"F",45,49,"M","Y",3
"F",45,242,"M","Y",4
"F",45,907,"M","Y",7
"F",45,915,"F","Y",4
"F",45,485,"F","A",7
"F",45,208,"F","A",5
"F",45,896,"F","A",4
"F",45,913,"M","Y",4
"F",45,895,"F","A",4
"F",45,894,"M","Y",3
"F",45,24,"M","A",6
"F",45,941,"M","A",4
"F",45,251,"M","A",3
"F",45,940,"F","A",5
"F",45,916,"M","Y",6
"F",45,918,"M","A",6
"F",45,3,"F","A",4
"F",45,912,"M","A",5
"F",45,31,"F","A",2
"F",45,203,"F","A",3
"F",45,44,"M","A",6
"F",45,279,"M","A",6
"F",45,942,"M","Y",3
"F",45,381,"M","Y",4
"F",45,945,"M","A",5
"F",45,909,"M","Y",7
"F",45,409,"M","A",6
"F",45,890,"F","A",6
"F",45,906,"M","Y",3
"F",45,36,"M","A",4
"F",45,85,"F","Y",5
"F",45,592,"F","A",4
"F",45,943,"M","Y",4
"F",45,406,"F","Y",4
"F",45,934,"F","A",4
"F",45,432,"M","Y",3
"F",45,18,"F","A",6
"F",45,910,"F","A",1
"F",45,892,"F","Y",5
"F",45,51,"M","A",6
"F",46,85,"F","Y",3
"F",46,382,"F","Y",5
"F",46,935,"F","A",2
"F",46,917,"F","A",3
"F",46,589,"M","A",3
"F",46,937,"F","Y",5
"F",46,170,"F","A",5
"F",46,925,"F","Y",2
"F",46,588,"M","A",2
"F",46,42,"M","A",5
"F",46,242,"M","Y",3
"F",46,914,"M","Y",4
"F",46,900,"M","Y",2
"F",46,405,"F","Y",3
"F",46,911,"F","Y",4
"F",46,930,"M","Y",3
"F",46,578,"M","A",1
"F",46,592,"F","A",4
"F",46,404,"F","Y",4
"F",46,938,"M","Y",3
"F",46,927,"F","Y",2
"F",46,580,"F","A",4
"F",46,899,"F","A",3
"F",46,915,"F","Y",1
"F",46,912,"M","A",5
"F",46,381,"M","Y",3
"F",46,24,"M","A",2
"F",46,908,"M","A",1
"F",46,596,"F","A",3
"F",46,905,"M","A",4
"F",46,932,"F","Y",2
"F",46,897,"F","A",1
"F",46,940,"F","A",2
"F",46,896,"F","A",6
"F",46,902,"F","A",3
"F",46,44,"M","A",4
"F",46,36,"M","A",5
"F",46,916,"M","Y",2
"F",46,945,"M","A",3
"F",46,904,"M","A",4
"F",46,237,"F","A",5
"F",46,49,"M","Y",3
"F",46,202,"F","Y",2
"F",46,926,"F","Y",2
"F",46,79,"F","A",2
"F",46,485,"F","A",2
"F",46,203,"F","A",3
"F",46,55,"F","A",3
"F",46,409,"M","A",3
"F",46,198,"F","A",1
"F",46,281,"F","A",2
"F",46,208,"F","A",3
"F",46,936,"M","A",5
"F",46,907,"M","Y",3
"F",46,941,"M","A",4
"F",46,251,"M","A",3
"F",46,894,"M","Y",2
"F",46,406,"F","Y",3
"F",46,1,"M","A",6
"F",46,933,"F","Y",2
"F",46,62,"M","Y",2
"F",46,892,"F","Y",5
"F",46,913,"M","Y",4
"F",46,432,"M","Y",1
"F",46,895,"F","A",2
"F",46,169,"F","A",4
"F",46,906,"M","Y",4
"F",46,893,"F","Y",2
"F",46,890,"F","A",6
"F",46,918,"M","A",6
"F",46,922,"M","Y",3
"F",46,901,"M","Y",3
"F",46,943,"M","Y",4
"F",46,31,"F","A",3
"F",46,279,"M","A",5
"F",46,50,"M","A",2
"F",46,934,"F","A",2
"F",46,910,"F","A",5
"F",46,51,"M","A",3
"F",46,942,"M","Y",1
"F",46,909,"M","Y",4
"F",46,18,"F","A",3
"F",46,3,"F","A",4
"F",46,923,"F","Y",1
"F",46,924,"M","Y",3
"F",47,588,"M","A",5
"F",47,917,"F","A",4
"F",47,589,"M","A",6
"F",47,382,"F","Y",7
"F",47,85,"F","Y",2
"F",47,900,"M","Y",1
"F",47,36,"M","A",1
"F",47,935,"F","A",7
"F",47,938,"M","Y",3
"F",47,893,"F","Y",2
"F",47,202,"F","Y",4
"F",47,943,"M","Y",3
"F",47,895,"F","A",6
"F",47,170,"F","A",4
"F",47,198,"F","A",3
"F",47,945,"M","A",5
"F",47,485,"F","A",1
"F",47,592,"F","A",1
"F",47,42,"M","A",7
"F",47,897,"F","A",5
"F",47,927,"F","Y",2
"F",47,925,"F","Y",2
"F",47,904,"M","A",4
"F",47,899,"F","A",4
"F",47,936,"M","A",4
"F",47,932,"F","Y",4
"F",47,49,"M","Y",3
"F",47,908,"M","A",4
"F",47,915,"F","Y",2
"F",47,242,"M","Y",4
"F",47,279,"M","A",5
"F",47,31,"F","A",4
"F",47,902,"F","A",6
"F",47,55,"F","A",6
"F",47,381,"M","Y",3
"F",47,24,"M","A",5
"F",47,911,"F","Y",5
"F",47,169,"F","A",3
"F",47,941,"M","A",5
"F",47,18,"F","A",2
"F",47,79,"F","A",7
"F",47,914,"M","Y",3
"F",47,890,"F","A",4
"F",47,906,"M","Y",4
"F",47,940,"F","A",5
"F",47,44,"M","A",4
"F",47,916,"M","Y",3
"F",47,208,"F","A",4
"F",47,930,"M","Y",2
"F",47,892,"F","Y",5
"F",47,251,"M","A",2
"F",47,596,"F","A",1
"F",47,894,"M","Y",2
"F",47,578,"M","A",4
"F",47,1,"M","A",5
"F",47,926,"F","Y",5
"F",47,50,"M","A",4
"F",47,404,"F","Y",5
"F",47,62,"M","Y",2
"F",47,912,"M","A",3
"F",47,409,"M","A",4
"F",47,281,"F","A",3
"F",47,909,"M","Y",3
"F",47,580,"F","A",3
"F",47,922,"M","Y",6
"F",47,405,"F","Y",4
"F",47,942,"M","Y",1
"F",47,901,"M","Y",5
"F",47,896,"F","A",4
"F",47,933,"F","Y",2
"F",47,203,"F","A",3
"F",47,913,"M","Y",4
"F",47,432,"M","Y",2
"F",47,910,"F","A",2
"F",47,3,"F","A",3
"F",47,905,"M","A",5
"F",47,934,"F","A",5
"F",47,918,"M","A",4
"F",47,923,"F","Y",2
"F",47,51,"M","A",4
"F",47,924,"M","Y",4
"F",47,406,"F","Y",3
"F",47,937,"F","Y",4
"F",47,907,"M","Y",2
"F",48,900,"M","Y",3
"F",48,85,"F","Y",3
"F",48,592,"F","A",2
"F",48,382,"F","Y",7
"F",48,925,"F","Y",4
"F",48,917,"F","A",3
"F",48,912,"M","A",5
"F",48,42,"M","A",4
"F",48,36,"M","A",2
"F",48,935,"F","A",6
"F",48,24,"M","A",5
"F",48,899,"F","A",3
"F",48,169,"F","A",6
"F",48,237,"F","A",5
"F",48,938,"M","Y",5
"F",48,381,"M","Y",5
"F",48,62,"M","Y",3
"F",48,933,"F","Y",3
"F",48,943,"M","Y",3
"F",48,940,"F","A",5
"F",48,911,"F","Y",4
"F",48,485,"F","A",3
"F",48,202,"F","Y",4
"F",48,904,"M","A",4
"F",48,170,"F","A",3
"F",48,580,"F","A",5
"F",48,890,"F","A",5
"F",48,945,"M","A",4
"F",48,897,"F","A",4
"F",48,896,"F","A",5
"F",48,198,"F","A",4
"F",48,55,"F","A",3
"F",48,31,"F","A",2
"F",48,208,"F","A",4
"F",48,930,"M","Y",3
"F",48,596,"F","A",4
"F",48,908,"M","A",4
"F",48,937,"F","Y",5
"F",48,918,"M","A",5
"F",48,914,"M","Y",3
"F",48,942,"M","Y",2
"F",48,242,"M","Y",4
"F",48,1,"M","A",5
"F",48,916,"M","Y",6
"F",48,51,"M","A",4
"F",48,432,"M","Y",4
"F",48,922,"M","Y",4
"F",48,251,"M","A",2
"F",48,902,"F","A",5
"F",48,941,"M","A",5
"F",48,405,"F","Y",5
"F",48,932,"F","Y",7
"F",48,589,"M","A",4
"F",48,901,"M","Y",5
"F",48,915,"F","Y",3
"F",48,279,"M","A",6
"F",48,406,"F","Y",5
"F",48,404,"F","Y",5
"F",48,892,"F","Y",5
"F",48,409,"M","A",5
"F",48,927,"F","Y",4
"F",48,907,"M","Y",5
"F",48,578,"M","A",5
"F",48,895,"F","A",6
"F",48,588,"M","A",4
"F",48,44,"M","A",5
"F",48,910,"F","A",2
"F",48,79,"F","A",6
"F",48,906,"M","Y",4
"F",48,49,"M","Y",6
"F",48,936,"M","A",6
"F",48,934,"F","A",5
"F",48,281,"F","A",4
"F",48,913,"M","Y",4
"F",48,50,"M","A",4
"F",48,893,"F","Y",3
"F",48,18,"F","A",7
"F",48,894,"M","Y",3
"F",48,203,"F","A",4
"F",48,3,"F","A",4
"F",48,926,"F","Y",6
"F",48,923,"F","Y",6
"F",48,905,"M","A",4
"F",48,924,"M","Y",4
"F",48,909,"M","Y",4
"F",49,237,"F","A",6
"F",49,36,"M","A",2
"F",49,198,"F","A",7
"F",49,382,"F","Y",6
"F",49,900,"M","Y",2
"F",49,940,"F","A",6
"F",49,913,"M","Y",4
"F",49,916,"M","Y",6
"F",49,917,"F","A",3
"F",49,596,"F","A",6
"F",49,485,"F","A",7
"F",49,943,"M","Y",3
"F",49,925,"F","Y",5
"F",49,592,"F","A",6
"F",49,55,"F","A",7
"F",49,915,"F","Y",4
"F",49,580,"F","A",6
"F",49,208,"F","A",5
"F",49,892,"F","Y",6
"F",49,381,"M","Y",6
"F",49,50,"M","A",6
"F",49,936,"M","A",6
"F",49,24,"M","A",7
"F",49,908,"M","A",6
"F",49,281,"F","A",4
"F",49,906,"M","Y",3
"F",49,914,"M","Y",6
"F",49,404,"F","Y",5
"F",49,896,"F","A",6
"F",49,432,"M","Y",6
"F",49,31,"F","A",6
"F",49,912,"M","A",5
"F",49,44,"M","A",6
"F",49,901,"M","Y",7
"F",49,911,"F","Y",7
"F",49,890,"F","A",5
"F",49,945,"M","A",6
"F",49,578,"M","A",6
"F",49,924,"M","Y",4
"F",49,1,"M","A",6
"F",49,899,"F","A",6
"F",49,409,"M","A",6
"F",49,62,"M","Y",3
"F",49,937,"F","Y",6
"F",49,51,"M","A",6
"F",49,895,"F","A",5
"F",49,42,"M","A",6
"F",49,909,"M","Y",6
"F",49,926,"F","Y",2
"F",49,938,"M","Y",4
"F",49,897,"F","A",6
"F",49,251,"M","A",4
"F",49,905,"M","A",6
"F",49,934,"F","A",5
"F",49,927,"F","Y",3
"F",49,918,"M","A",6
"F",49,893,"F","Y",3
"F",49,922,"M","Y",7
"F",49,85,"F","Y",6
"F",49,933,"F","Y",4
"F",49,3,"F","A",4
"F",49,169,"F","A",6
"F",49,589,"M","A",3
"F",49,902,"F","A",7
"F",49,904,"M","A",5
"F",49,406,"F","Y",6
"F",49,242,"M","Y",4
"F",49,907,"M","Y",5
"F",49,170,"F","A",7
"F",49,588,"M","A",6
"F",49,202,"F","Y",6
"F",49,942,"M","Y",6
"F",49,910,"F","A",2
"F",49,79,"F","A",5
"F",49,932,"F","Y",7
"F",49,935,"F","A",5
"F",49,49,"M","Y",5
"F",49,941,"M","A",5
"F",49,203,"F","A",3
"F",49,930,"M","Y",2
"F",49,18,"F","A",6
"F",49,279,"M","A",5
"F",49,894,"M","Y",3
"F",49,923,"F","Y",5
"F",49,405,"F","Y",5
"F",5,242,"M","Y",6
"F",5,942,"M","Y",6
"F",5,943,"M","Y",5
"F",5,18,"F","A",4
"F",5,905,"M","A",4
"F",5,409,"M","A",4
"F",5,938,"M","Y",5
"F",5,909,"M","Y",5
"F",5,51,"M","A",5
"F",5,911,"F","Y",5
"F",5,933,"F","Y",6
"F",5,251,"M","A",6
"F",5,900,"M","Y",6
"F",5,935,"F","A",6
"F",5,42,"M","A",4
"F",5,382,"F","Y",7
"F",5,913,"M","Y",5
"F",5,926,"F","Y",4
"F",5,24,"M","A",6
"F",5,908,"M","A",3
"F",5,910,"F","A",5
"F",5,50,"M","A",5
"F",5,592,"F","A",5
"F",5,940,"F","A",5
"F",5,892,"F","Y",6
"F",5,3,"F","A",5
"F",5,912,"M","A",6
"F",5,934,"F","A",5
"F",5,907,"M","Y",6
"F",5,85,"F","Y",5
"F",5,404,"F","Y",5
"F",5,945,"M","A",7
"F",5,914,"M","Y",7
"F",5,170,"F","A",6
"F",5,932,"F","Y",5
"F",5,915,"F","Y",7
"F",5,406,"F","Y",6
"F",5,596,"F","A",7
"F",5,381,"M","Y",5
"F",5,941,"M","A",6
"F",5,893,"F","Y",5
"F",5,79,"F","A",7
"F",5,580,"F","A",4
"F",5,894,"M","Y",5
"F",5,588,"M","A",5
"F",5,895,"F","A",4
"F",5,589,"M","A",7
"F",5,904,"M","A",6
"F",5,923,"F","Y",4
"F",5,897,"F","A",5
"F",5,281,"F","A",4
"F",5,432,"M","Y",5
"F",5,890,"F","A",7
"F",5,925,"F","Y",4
"F",5,918,"M","A",5
"F",5,917,"F","A",4
"F",5,237,"F","A",5
"F",5,44,"M","A",5
"F",5,927,"F","Y",7
"F",5,49,"M","Y",2
"F",5,405,"F","Y",5
"F",5,937,"F","Y",6
"F",5,198,"F","A",6
"F",5,31,"F","A",6
"F",5,202,"F","Y",5
"F",5,899,"F","A",5
"F",5,279,"M","A",6
"F",5,578,"M","A",6
"F",5,62,"M","Y",6
"F",5,1,"M","A",6
"F",5,55,"F","A",6
"F",5,901,"M","Y",6
"F",5,169,"F","A",5
"F",5,896,"F","A",6
"F",5,930,"M","Y",6
"F",5,902,"F","A",5
"F",5,924,"M","Y",4
"F",5,936,"M","A",4
"F",5,906,"M","Y",5
"F",5,203,"F","A",6
"F",5,208,"F","A",5
"F",5,916,"M","Y",7
"F",5,922,"M","Y",5
"F",5,36,"M","A",6
"F",5,485,"F","A",3
"F",50,237,"F","A",5
"F",50,913,"M","Y",5
"F",50,925,"F","Y",4
"F",50,922,"M","Y",6
"F",50,927,"F","Y",4
"F",50,55,"F","A",5
"F",50,916,"M","Y",7
"F",50,208,"F","A",6
"F",50,917,"F","A",4
"F",50,940,"F","A",4
"F",50,381,"M","Y",5
"F",50,279,"M","A",4
"F",50,203,"F","A",6
"F",50,936,"M","A",6
"F",50,926,"F","Y",5
"F",50,892,"F","Y",6
"F",50,912,"M","A",6
"F",50,899,"F","A",6
"F",50,592,"F","A",6
"F",50,382,"F","Y",7
"F",50,938,"M","Y",3
"F",50,900,"M","Y",4
"F",50,31,"F","A",6
"F",50,915,"F","Y",4
"F",50,62,"M","Y",4
"F",50,170,"F","A",7
"F",50,914,"M","Y",6
"F",50,485,"F","A",7
"F",50,24,"M","A",7
"F",50,910,"F","A",7
"F",50,409,"M","A",5
"F",50,36,"M","A",3
"F",50,3,"F","A",5
"F",50,897,"F","A",5
"F",50,942,"M","Y",6
"F",50,905,"M","A",5
"F",50,242,"M","Y",5
"F",50,198,"F","A",5
"F",50,44,"M","A",6
"F",50,902,"F","A",6
"F",50,281,"F","A",6
"F",50,895,"F","A",6
"F",50,580,"F","A",7
"F",50,405,"F","Y",5
"F",50,901,"M","Y",7
"F",50,918,"M","A",6
"F",50,894,"M","Y",5
"F",50,589,"M","A",6
"F",50,909,"M","Y",6
"F",50,935,"F","A",7
"F",50,404,"F","Y",5
"F",50,933,"F","Y",6
"F",50,51,"M","A",6
"F",50,50,"M","A",5
"F",50,941,"M","A",7
"F",50,893,"F","Y",5
"F",50,42,"M","A",5
"F",50,251,"M","A",5
"F",50,49,"M","Y",6
"F",50,578,"M","A",4
"F",50,890,"F","A",6
"F",50,924,"M","Y",5
"F",50,588,"M","A",6
"F",50,406,"F","Y",6
"F",50,943,"M","Y",5
"F",50,432,"M","Y",6
"F",50,79,"F","A",6
"F",50,945,"M","A",5
"F",50,907,"M","Y",6
"F",50,937,"F","Y",6
"F",50,934,"F","A",4
"F",50,85,"F","Y",6
"F",50,896,"F","A",7
"F",50,932,"F","Y",6
"F",50,911,"F","Y",6
"F",50,18,"F","A",7
"F",50,169,"F","A",5
"F",50,904,"M","A",5
"F",50,908,"M","A",6
"F",50,906,"M","Y",5
"F",50,923,"F","Y",7
"F",50,1,"M","A",6
"F",50,202,"F","Y",6
"F",50,596,"F","A",4
"F",50,930,"M","Y",6
"F",6,913,"M","Y",4
"F",6,910,"F","A",5
"F",6,943,"M","Y",4
"F",6,42,"M","A",4
"F",6,409,"M","A",5
"F",6,905,"M","A",3
"F",6,589,"M","A",7
"F",6,932,"F","Y",5
"F",6,900,"M","Y",6
"F",6,912,"M","A",5
"F",6,892,"F","Y",5
"F",6,907,"M","Y",6
"F",6,51,"M","A",4
"F",6,404,"F","Y",4
"F",6,588,"M","A",5
"F",6,896,"F","A",7
"F",6,382,"F","Y",7
"F",6,592,"F","A",4
"F",6,897,"F","A",3
"F",6,933,"F","Y",5
"F",6,904,"M","A",5
"F",6,381,"M","Y",4
"F",6,925,"F","Y",3
"F",6,890,"F","A",7
"F",6,580,"F","A",5
"F",6,85,"F","Y",4
"F",6,237,"F","A",6
"F",6,936,"M","A",5
"F",6,914,"M","Y",7
"F",6,405,"F","Y",5
"F",6,938,"M","Y",5
"F",6,198,"F","A",5
"F",6,940,"F","A",5
"F",6,202,"F","Y",5
"F",6,911,"F","Y",5
"F",6,942,"M","Y",6
"F",6,917,"F","A",5
"F",6,578,"M","A",4
"F",6,935,"F","A",7
"F",6,79,"F","A",3
"F",6,3,"F","A",5
"F",6,922,"M","Y",4
"F",6,926,"F","Y",4
"F",6,923,"F","Y",5
"F",6,170,"F","A",5
"F",6,49,"M","Y",4
"F",6,242,"M","Y",5
"F",6,899,"F","A",6
"F",6,251,"M","A",6
"F",6,203,"F","A",3
"F",6,934,"F","A",3
"F",6,1,"M","A",6
"F",6,918,"M","A",5
"F",6,915,"F","Y",6
"F",6,893,"F","Y",1
"F",6,18,"F","A",6
"F",6,894,"M","Y",4
"F",6,432,"M","Y",3
"F",6,924,"M","Y",4
"F",6,281,"F","A",3
"F",6,55,"F","A",6
"F",6,62,"M","Y",5
"F",6,906,"M","Y",4
"F",6,941,"M","A",3
"F",6,279,"M","A",4
"F",6,930,"M","Y",2
"F",6,24,"M","A",4
"F",6,927,"F","Y",6
"F",6,44,"M","A",4
"F",6,916,"M","Y",4
"F",6,50,"M","A",4
"F",6,208,"F","A",4
"F",6,945,"M","A",5
"F",6,909,"M","Y",3
"F",6,169,"F","A",4
"F",6,902,"F","A",4
"F",6,485,"F","A",2
"F",6,937,"F","Y",5
"F",6,31,"F","A",6
"F",6,908,"M","A",2
"F",6,901,"M","Y",2
"F",6,406,"F","Y",5
"F",6,36,"M","A",6
"F",6,596,"F","A",5
"F",6,895,"F","A",5
"F",7,237,"F","A",6
"F",7,925,"F","Y",4
"F",7,913,"M","Y",7
"F",7,892,"F","Y",6
"F",7,578,"M","A",7
"F",7,912,"M","A",7
"F",7,935,"F","A",7
"F",7,943,"M","Y",5
"F",7,3,"F","A",6
"F",7,85,"F","Y",6
"F",7,914,"M","Y",7
"F",7,485,"F","A",7
"F",7,381,"M","Y",6
"F",7,198,"F","A",7
"F",7,932,"F","Y",7
"F",7,18,"F","A",6
"F",7,24,"M","A",5
"F",7,208,"F","A",5
"F",7,592,"F","A",7
"F",7,36,"M","A",6
"F",7,918,"M","A",6
"F",7,596,"F","A",7
"F",7,900,"M","Y",4
"F",7,936,"M","A",7
"F",7,580,"F","A",6
"F",7,904,"M","A",6
"F",7,930,"M","Y",6
"F",7,924,"M","Y",6
"F",7,910,"F","A",6
"F",7,242,"M","Y",5
"F",7,31,"F","A",6
"F",7,911,"F","Y",6
"F",7,934,"F","A",7
"F",7,917,"F","A",5
"F",7,79,"F","A",6
"F",7,890,"F","A",7
"F",7,907,"M","Y",7
"F",7,382,"F","Y",7
"F",7,169,"F","A",6
"F",7,915,"F","Y",7
"F",7,170,"F","A",6
"F",7,1,"M","A",7
"F",7,916,"M","Y",7
"F",7,51,"M","A",5
"F",7,409,"M","A",6
"F",7,906,"M","Y",3
"F",7,942,"M","Y",4
"F",7,279,"M","A",6
"F",7,941,"M","A",7
"F",7,406,"F","Y",5
"F",7,922,"M","Y",7
"F",7,893,"F","Y",5
"F",7,923,"F","Y",7
"F",7,927,"F","Y",5
"F",7,49,"M","Y",3
"F",7,897,"F","A",6
"F",7,908,"M","A",5
"F",7,933,"F","Y",6
"F",7,940,"F","A",6
"F",7,281,"F","A",4
"F",7,432,"M","Y",7
"F",7,62,"M","Y",6
"F",7,896,"F","A",7
"F",7,926,"F","Y",5
"F",7,42,"M","A",5
"F",7,905,"M","A",6
"F",7,405,"F","Y",5
"F",7,202,"F","Y",6
"F",7,938,"M","Y",6
"F",7,203,"F","A",2
"F",7,55,"F","A",7
"F",7,895,"F","A",7
"F",7,899,"F","A",6
"F",7,588,"M","A",6
"F",7,589,"M","A",7
"F",7,50,"M","A",6
"F",7,937,"F","Y",5
"F",7,404,"F","Y",6
"F",7,251,"M","A",5
"F",7,902,"F","A",6
"F",7,901,"M","Y",7
"F",7,945,"M","A",6
"F",7,909,"M","Y",4
"F",7,44,"M","A",5
"F",7,894,"M","Y",5
"F",8,237,"F","A",6
"F",8,55,"F","A",4
"F",8,932,"F","Y",3
"F",8,918,"M","A",6
"F",8,3,"F","A",4
"F",8,942,"M","Y",3
"F",8,892,"F","Y",5
"F",8,405,"F","Y",3
"F",8,915,"F","Y",7
"F",8,908,"M","A",2
"F",8,202,"F","Y",4
"F",8,945,"M","A",4
"F",8,911,"F","Y",6
"F",8,279,"M","A",7
"F",8,933,"F","Y",5
"F",8,432,"M","Y",2
"F",8,44,"M","A",5
"F",8,893,"F","Y",3
"F",8,49,"M","Y",5
"F",8,912,"M","A",4
"F",8,894,"M","Y",2
"F",8,198,"F","A",4
"F",8,409,"M","A",6
"F",8,896,"F","A",7
"F",8,592,"F","A",6
"F",8,910,"F","A",5
"F",8,596,"F","A",5
"F",8,208,"F","A",6
"F",8,900,"M","Y",4
"F",8,382,"F","Y",6
"F",8,935,"F","A",7
"F",8,901,"M","Y",5
"F",8,923,"F","Y",6
"F",8,924,"M","Y",4
"F",8,50,"M","A",4
"F",8,406,"F","Y",3
"F",8,930,"M","Y",1
"F",8,938,"M","Y",6
"F",8,909,"M","Y",5
"F",8,203,"F","A",5
"F",8,381,"M","Y",4
"F",8,485,"F","A",7
"F",8,899,"F","A",6
"F",8,922,"M","Y",4
"F",8,943,"M","Y",4
"F",8,169,"F","A",5
"F",8,902,"F","A",3
"F",8,588,"M","A",5
"F",8,927,"F","Y",3
"F",8,937,"F","Y",5
"F",8,31,"F","A",2
"F",8,281,"F","A",6
"F",8,906,"M","Y",4
"F",8,897,"F","A",2
"F",8,251,"M","A",4
"F",8,941,"M","A",5
"F",8,85,"F","Y",6
"F",8,404,"F","Y",3
"F",8,580,"F","A",5
"F",8,926,"F","Y",5
"F",8,936,"M","A",5
"F",8,914,"M","Y",6
"F",8,51,"M","A",4
"F",8,905,"M","A",5
"F",8,24,"M","A",5
"F",8,242,"M","Y",5
"F",8,940,"F","A",5
"F",8,917,"F","A",3
"F",8,42,"M","A",6
"F",8,79,"F","A",5
"F",8,925,"F","Y",5
"F",8,578,"M","A",4
"F",8,913,"M","Y",5
"F",8,904,"M","A",6
"F",8,170,"F","A",4
"F",8,18,"F","A",5
"F",8,589,"M","A",6
"F",8,895,"F","A",4
